,Class ID,Part,Start,Text,Coordinates,Confidence State,Confidence Who,Confidence Prob,Fields,Normalizations,relations
24,e_6,s1v1,5328,"Tèlémakhos, je remonterai dans ma chambre nuptiale et je me coucherai sur le lit plein de mes soupirs et arrosé de mes larmes depuis le jour où Odysseus est allé à Ilios",[],pre-added,['user:mfpa'],1.0,{},{},
25,e_7,s1v1,5517,"et tu ne veux pas, avant l'entrée des prétendants insolents dans cette demeure, me dire tout ce que tu as appris sur le retour de ton père",[],pre-added,['user:mfpa'],1.0,{},{},
26,e_14,s1v1,5673,Tèlémakhos,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
27,e_25,s1v1,5702,"Ma mère, je vais te dire la vérité. Nous sommes allés à Pylos, auprès du prince des peuples Nestôr. Et celui-ci m'a reçu dans ses hautes demeures, et il m'a comblé de soins, comme un père accueille son fils récemment arrivé après une longue absence. C'est ainsi que lui et ses illustres fils m'ont accueilli. Mais il m'a dit qu'aucun des hommes terrestres ne lui avait rien appris du malheureux Odysseus mort ou vivant. Et il m'a envoyé avec un char et des chevaux vers l'Atréide Ménélaos, illustre par sa lance. Et là j'ai vu l'Argienne Hélénè, pour qui tant d'Argiens et de Troiens ont souffert par la volonté des dieux. Et le brave Ménélaos m'a demandé aussitôt pourquoi je venais dans la divine Lakédaimôn ; et je lui ai dit la vérité, et, alors, il m'a répondu ainsi",[],pre-added,['user:mfpa'],1.0,{},{},
28,e_27,s1v1,5702,"Ma mère, je vais te dire la vérité. Nous sommes allés à Pylos, auprès du prince des peuples Nestôr.",[],pre-added,['user:mfpa'],1.0,{},{},
29,e_6,s1v1,6011,"Mais il m'a dit qu'aucun des hommes terrestres ne lui avait rien appris du malheureux Odysseus mort ou vivant. Et il m'a envoyé avec un char et des chevaux vers l'Atréide Ménélaos, illustre par sa lance. Et là j'ai vu l'Argienne Hélénè, pour qui tant d'Argiens et de Troiens ont souffert par la volonté des dieux",[],pre-added,['user:mfpa'],1.0,{},{},
30,e_14,s1v1,6337,Ménélaos,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
31,e_25,s1v1,6480,"Ô dieux ! certes, des lâches veulent coucher dans le lit d'un brave ! Ainsi une biche a déposé dans le repaire d'un lion robuste ses faons nouveau-nés et qui tettent, tandis qu'elle va paître sur les hauteurs ou dans les vallées herbues ; et voici que le lion, rentrant dans son repaire, tue misérablement tous les faons. Ainsi Odysseus leur fera subir une mort misérable. Plaise au père Zeus, à Athènè, à Apollôn, qu'Odysseus se mêle aux prétendants, tel qu'il était dans Lesbos bien bâtie, quand, se levant pour lutter contre le Philomèléide, il le terrassa rudement ! Tous les Akhaiens s'en réjouirent. La vie des prétendants serait brève et leurs noces seraient amères. Mais les choses que tu me demandes en me suppliant, je te les dirai sans te rien cacher, telles que me les a dites le Vieillard véridique de la mer. Je te les dirai toutes et je ne te cacherai rien. Il m'a dit qu'il avait vu Odysseus subissant de cruelles douleurs dans l'île et dans les demeures de la nymphe Kalypsô, qui le retient de force. Et il ne pouvait regagner la terre de sa patrie. Il n'avait plus, en effet, de nefs armées d'avirons, ni de compagnons pour le reconduire sur le large dos de la mer.",[],pre-added,['user:mfpa'],1.0,{},{},
32,e_7,s1v1,6480,"Ô dieux ! certes, des lâches veulent coucher dans le lit d'un brave !",[],pre-added,['user:mfpa'],1.0,{},{},
33,e_6,s1v1,7303,"Je te les dirai toutes et je ne te cacherai rien. Il m'a dit qu'il avait vu Odysseus subissant de cruelles douleurs dans l'île et dans les demeures de la nymphe Kalypsô, qui le retient de force. Et il ne pouvait regagner la terre de sa patrie. Il n'avait plus, en effet, de nefs armées d'avirons, ni de compagnons pour le reconduire sur le large dos de la mer",[],pre-added,['user:mfpa'],1.0,{},{},
34,e_25,s1v1,7668,"C'est ainsi que m'a parlé l'Atréide Ménélaos, illustre par sa lance. Puis, je suis parti, et les immortels m'ont envoyé un vent propice et m'ont ramené promptement dans la terre de la patrie.",[],pre-added,['user:mfpa'],1.0,{},{},
35,e_14,s1v1,7940,Théoklyménos,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
36,e_25,s1v1,7968,"Ô vénérable femme du Laertiade Odysseus, certes, Tèlémakhos ne sait pas tout. Écoute donc mes paroles. Je te prédirai des choses vraies et je ne te cacherai rien. Que Zeus, le premier des dieux, le sache ! et cette table hospitalière, et la maison du brave Odysseus où je suis venu ! Certes, Odysseus est déjà dans la terre de la patrie. Caché ou errant, il s'informe des choses funestes qui se passent et il prépare la perte des prétendants. Tel est le signe que j'ai vu sur la nef et que j'ai révélé à Tèlémakhos.",[],pre-added,['user:mfpa'],1.0,{},{},
37,e_14,s1v1,8500,Pènélopéia,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
38,e_25,s1v1,8529,"Plaise aux dieux, étranger, que tes paroles s'accomplissent ! Tu connaîtras alors mon amitié, et je te ferai de nombreux présents, et chacun te dira un homme heureux.",[],pre-added,['user:mfpa'],1.0,{},{},
39,e_3,s1v1,8529,"Plaise aux dieux, étranger, que tes paroles s'accomplissent ! Tu connaîtras alors mon amitié, et je te ferai de nombreux présents, et chacun te dira un homme heureux",[],pre-added,['user:mfpa'],1.0,{},{},
40,e_14,s1v1,9059,Médôn,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
41,e_25,s1v1,9151,"Jeunes hommes, puisque vous avez charmé votre âme par ces jeux, entrez dans la demeure, afin que nous préparions le repas. Il est bon de prendre son repas quand le temps en est venu.",[],pre-added,['user:mfpa'],1.0,{},{},
42,e_27,s1v1,9151,"Jeunes hommes, puisque vous avez charmé votre âme par ces jeux, entrez dans la demeure, afin que nous préparions le repas",[],pre-added,['user:mfpa'],1.0,{},{},
43,e_3,s1v1,9274,Il est bon de prendre son repas quand le temps en est venu,[],pre-added,['user:mfpa'],1.0,{},{},
44,e_25,s1v1,9806,"Etranger, allons ! puisque tu désires aller aujourd'hui à la ville, comme mon maître l'a ordonné. Certes, j'aurais voulu te faire gardien des étables ; mais je respecte mon maître et je crains qu'il s'irrite, et les menaces des maîtres sont à redouter. Allons donc maintenant. Le jour s'incline déjà, et le froid est plus vif vers le soir.",[],pre-added,['user:mfpa'],1.0,{},{},
45,e_27,s1v1,9806,"Etranger, allons ! puisque tu désires aller aujourd'hui à la ville, comme mon maître l'a ordonné. Certes, j'aurais voulu te faire gardien des étables",[],pre-added,['user:mfpa'],1.0,{},{},
46,e_8,s1v1,9958,"mais je respecte mon maître et je crains qu'il s'irrite, et les menaces des maîtres sont à redouter. Allons donc maintenant. Le jour s'incline déjà, et le froid est plus vif vers le soir.",[],pre-added,['user:mfpa'],1.0,{},{},
47,e_14,s1v1,10160,Odysseus,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
48,e_25,s1v1,10187,"J'entends et je comprends, et je ferai avec intelligence ce que tu ordonnes. Allons, et conduis-moi, et donne-moi un bâton, afin que je m'appuie, puisque tu dis que le chemin est difficile.",[],pre-added,['user:mfpa'],1.0,{},{},
49,e_27,s1v1,10187,"J'entends et je comprends, et je ferai avec intelligence ce que tu ordonnes",[],pre-added,['user:mfpa'],1.0,{},{},
50,e_14,s1v1,11204,Mélanthios,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
51,e_25,s1v1,11491,"Voici qu'un misérable conduit un autre misérable, et c'est ainsi qu'un dieu réunit les semblables ! Ignoble porcher, où mènes-tu ce mendiant vorace, vile calamité des repas, qui usera ses épaules en s'appuyant à toutes les portes, demandant des restes et non des épées et des bassins. Si tu me le donnais, j'en ferais le gardien de mes étables, qu'il nettoierait. Il porterait le fourrage aux chevaux, et buvant au moins du petit lait, il engraisserait. Mais, sans doute, il ne sait faire que le mal, et il ne veut point travailler, et il aime mieux, parmi le peuple, mendier pour repaître son ventre insatiable. Je te dis ceci, et ma parole s'accomplira : s'il entre dans les demeures du divin Odysseus, les escabeaux des hommes voleront autour de sa tête par la demeure, le frapperont et lui meurtriront les flancs.",[],pre-added,['user:mfpa'],1.0,{},{},
52,e_5,s1v1,11491,"Voici qu'un misérable conduit un autre misérable, et c'est ainsi qu'un dieu réunit les semblables ! Ignoble porcher, où mènes-tu ce mendiant vorace, vile calamité des repas, qui usera ses épaules en s'appuyant à toutes les portes, demandant des restes et non des épées et des bassins.",[],pre-added,['user:mfpa'],1.0,{},{},
53,e_7,s1v1,11945,"Mais, sans doute, il ne sait faire que le mal, et il ne veut point travailler, et il aime mieux, parmi le peuple, mendier pour repaître son ventre insatiable.",[],pre-added,['user:mfpa'],1.0,{},{},
54,e_25,s1v1,12690,"Nymphes Krèniades, filles de Zeus, si jamais Odysseus a brûlé pour vous les cuisses grasses et odorantes des agneaux et des chevreaux, accomplissez mon voeu. Que ce héros revienne et qu'une divinité le conduise ! Certes, alors, ô Mélanthios, il troublerait les joies que tu goûtes en errant sans cesse, plein d'insolence, par la ville, tandis que de mauvais bergers perdent les troupeaux.",[],pre-added,['user:mfpa'],1.0,{},{},
55,e_7,s1v1,12690,"Nymphes Krèniades, filles de Zeus, si jamais Odysseus a brûlé pour vous les cuisses grasses et odorantes des agneaux et des chevreaux, accomplissez mon voeu. Que ce héros revienne et qu'une divinité le conduise !",[],pre-added,['user:mfpa'],1.0,{},{},
56,e_6,s1v1,12903,"Certes, alors, ô Mélanthios, il troublerait les joies que tu goûtes en errant sans cesse, plein d'insolence, par la ville, tandis que de mauvais bergers perdent les troupeaux",[],pre-added,['user:mfpa'],1.0,{},{},
57,e_14,s1v1,13095,Mélanthios,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
58,e_25,s1v1,13124,"Ô dieux ! Que dit ce chien rusé ? Mais bientôt je le conduirai moi-même, sur une nef noire, loin d'Ithakè, et un grand prix m'en reviendra. Plût aux dieux qu'Apollôn à l'arc d'argent tuât aujourd'hui Tèlémakhos dans ses demeures, ou qu'il fût tué par les prétendants, aussi vrai qu'Odysseus, au loin, a perdu le jour du retour !",[],pre-added,['user:mfpa'],1.0,{},{},
59,e_5,s1v1,13124,Ô dieux ! Que dit ce chien rusé ?,[],pre-added,['user:mfpa'],1.0,{},{},
60,e_7,s1v1,13264,"Plût aux dieux qu'Apollôn à l'arc d'argent tuât aujourd'hui Tèlémakhos dans ses demeures, ou qu'il fût tué par les prétendants, aussi vrai qu'Odysseus, au loin, a perdu le jour du retour !",[],pre-added,['user:mfpa'],1.0,{},{},
61,e_14,s1v1,13950,Odysseus,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
62,e_27,s1v1,14005,"Eumaios, certes, voici les belles demeures d'Odysseus. Elles sont faciles à reconnaître au milieu de toutes les autres, tant elles en sont différentes. La cour est ornée de murs et de pieux, et les portes à deux battants sont solides. Aucun homme ne pourrait les forcer. Je comprends que beaucoup d'hommes prennent là leur repas, car l'odeur s'en élève, et la kithare résonne, elle dont les dieux ont fait le charme des repas.",[],pre-added,['user:mfpa'],1.0,{},{},
63,e_3,s1v1,14005,"Eumaios, certes, voici les belles demeures d'Odysseus. Elles sont faciles à reconnaître au milieu de toutes les autres, tant elles en sont différentes. La cour est ornée de murs et de pieux, et les portes à deux battants sont solides.",[],pre-added,['user:mfpa'],1.0,{},{},
64,e_14,s1v1,14447,Eumaios,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
65,e_25,s1v1,14473,"Tu as tout compris aisément, car tu es très intelligent ; mais délibérons sur ce qu'il faut faire. Ou tu entreras le premier dans les riches demeures, au milieu des prétendants, et je resterai ici ; ou, si tu veux rester, j'irai devant. Mais ne tarde pas dehors, de peur qu'on te frappe et qu'on te chasse. Je t'engage à te décider.",[],pre-added,['user:mfpa'],1.0,{},{},
66,e_27,s1v1,14473,"Tu as tout compris aisément, car tu es très intelligent ; mais délibérons sur ce qu'il faut faire. Ou tu entreras le premier dans les riches demeures, au milieu des prétendants, et je resterai ici ; ou, si tu veux rester, j'irai devant",[],pre-added,['user:mfpa'],1.0,{},{},
67,e_8,s1v1,14710,"Mais ne tarde pas dehors, de peur qu'on te frappe et qu'on te chasse.",[],pre-added,['user:mfpa'],1.0,{},{},
68,e_14,s1v1,14830,Odysseus,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
69,e_25,s1v1,14857,"Je sais, je comprends, et je ferai avec intelligence ce que tu dis. Va devant, et je resterai ici. J'ai l'habitude des blessures, et mon âme est patiente sous les coups, car j'ai subi bien des maux sur la mer et dans la guerre. Advienne que pourra. Il ne m'est point possible de cacher la faim cruelle qui ronge mon ventre et qui fait souffrir tant de maux aux hommes, et qui pousse sur la mer indomptée les nefs à bancs de rameurs pour apporter le malheur aux ennemis.",[],pre-added,['user:mfpa'],1.0,{},{},
70,e_27,s1v1,14857,"Je sais, je comprends, et je ferai avec intelligence ce que tu dis.",[],pre-added,['user:mfpa'],1.0,{},{},
71,e_27,s1v1,14956,"J'ai l'habitude des blessures, et mon âme est patiente sous les coups, car j'ai subi bien des maux sur la mer et dans la guerre.",[],pre-added,['user:mfpa'],1.0,{},{},
72,e_6,s1v1,15106,"Il ne m'est point possible de cacher la faim cruelle qui ronge mon ventre et qui fait souffrir tant de maux aux hommes, et qui pousse sur la mer indomptée les nefs à bancs de rameurs pour apporter le malheur aux ennemis.",[],pre-added,['user:mfpa'],1.0,{},{},
73,e_14,s1v1,15994,Odysseus,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
74,e_25,s1v1,16226,"Eumaios, voici une chose prodigieuse. Ce chien gisant sur ce fumier a un beau corps. Je ne sais si, avec cette beauté, il a été rapide à la course, ou si c'est un de ces chiens que les hommes nourrissent à leur table et que les rois élèvent à cause de leur beauté.",[],pre-added,['user:mfpa'],1.0,{},{},
75,e_3,s1v1,16226,"Eumaios, voici une chose prodigieuse. Ce chien gisant sur ce fumier a un beau corps. Je ne sais si, avec cette beauté, il a été rapide à la course, ou si c'est un de ces chiens que les hommes nourrissent à leur table et que les rois élèvent à cause de leur beauté",[],pre-added,['user:mfpa'],1.0,{},{},
76,e_14,s1v1,16506,Eumaios,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
77,e_25,s1v1,16532,"C'est le chien d'un homme mort au loin. S'il était encore, par les formes et les qualités, tel qu'Odysseus le laissa en allant à Troiè, tu admirerais sa rapidité et sa force. Aucune bête fauve qu'il avait aperçue ne lui échappait dans les profondeurs des bois, et il était doué d'un flair excellent. Maintenant les maux l'accablent. Son maître est mort loin de sa patrie, et les servantes négligentes ne le soignent point. Les serviteurs, auxquels leurs maîtres ne commandent plus, ne veulent plus agir avec justice, car le retentissant Zeus ôte à l'homme la moitié de sa vertu, quand il le soumet à la servitude",[],pre-added,['user:mfpa'],1.0,{},{},
78,e_6,s1v1,16532,C'est le chien d'un homme mort au loin.,[],pre-added,['user:mfpa'],1.0,{},{},
79,e_3,s1v1,16572,"S'il était encore, par les formes et les qualités, tel qu'Odysseus le laissa en allant à Troiè, tu admirerais sa rapidité et sa force",[],pre-added,['user:mfpa'],1.0,{},{},
80,e_6,s1v1,16832,"Maintenant les maux l'accablent. Son maître est mort loin de sa patrie, et les servantes négligentes ne le soignent point. Les serviteurs, auxquels leurs maîtres ne commandent plus, ne veulent plus agir avec justice, car le retentissant Zeus ôte à l'homme la moitié de sa vertu, quand il le soumet à la servitude",[],pre-added,['user:mfpa'],1.0,{},{},
81,e_14,s1v1,18145,Tèlémakhos,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
82,e_25,s1v1,18296,"Porte ceci, et donne-le à l'étranger, et ordonne lui de demander à chacun des prétendants. La honte n'est pas bonne à l'indigent.",[],pre-added,['user:mfpa'],1.0,{},{},
83,e_27,s1v1,18296,"Porte ceci, et donne-le à l'étranger, et ordonne lui de demander à chacun des prétendants. La honte n'est pas bonne à l'indigent.",[],pre-added,['user:mfpa'],1.0,{},{},
84,e_25,s1v1,18534,"Tèlémakhos, ô étranger, te donne ceci, et il t'ordonne de demander à chacun des prétendants. Il dit que la honte n'est pas bonne à l'indigent.",[],pre-added,['user:mfpa'],1.0,{},{},
85,e_27,s1v1,18534,"Tèlémakhos, ô étranger, te donne ceci, et il t'ordonne de demander à chacun des prétendants.",[],pre-added,['user:mfpa'],1.0,{},{},
86,e_6,s1v1,18627,Il dit que la honte n'est pas bonne à l'indigent.,[],pre-added,['user:mfpa'],1.0,{},{},
87,e_14,s1v1,18691,Odysseus,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
88,e_25,s1v1,18718,"Roi Zeus ! accorde-moi que Tèlémakhos soit heureux entre tous les hommes, et que tout ce qu'il désire s'accomplisse !",[],pre-added,['user:mfpa'],1.0,{},{},
89,e_4,s1v1,18718,Roi Zeus !,[],pre-added,['user:mfpa'],1.0,{},{},
90,e_14,s1v1,19560,Mélanthios,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
91,e_25,s1v1,19586,"Écoutez-moi, prétendants de l'illustre reine, je parlerai de cet étranger que j'ai déjà vu. C'est assurément le porcher qui l'a conduit ici ; mais je ne sais où il est né.",[],pre-added,['user:mfpa'],1.0,{},{},
92,e_14,s1v1,19779,Antinoos,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
93,e_25,s1v1,19832,"Ô porcher, pourquoi as-tu conduit cet homme à la ville ? N'avons-nous pas assez de vagabonds et de mendiants, calamité des repas ? Trouves-tu qu'il ne suffit pas de ceux qui sont réunis ici pour dévorer les biens de ton maître, que tu aies encore appelé celui-ci ?",[],pre-added,['user:mfpa'],1.0,{},{},
94,e_7,s1v1,19832,"Ô porcher, pourquoi as-tu conduit cet homme à la ville ? N'avons-nous pas assez de vagabonds et de mendiants, calamité des repas ? Trouves-tu qu'il ne suffit pas de ceux qui sont réunis ici pour dévorer les biens de ton maître, que tu aies encore appelé celui-ci ?",[],pre-added,['user:mfpa'],1.0,{},{},
95,e_14,s1v1,20112,Eumaios,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
96,e_25,s1v1,20138,"Antinoos, tu ne dis pas de bonnes paroles, bien que tu sois illustre. Quel homme peut appeler un étranger, afin qu'il vienne de loin, s'il n'est de ceux qui sont habiles, un divinateur, un médecin, un ouvrier qui taille le bois, ou un grand aoide qui charme en chantant ? Ceux-là sont illustres parmi les hommes sur la terre immense. Mais personne n'appelle un mendiant, s'il ne désire se nuire à soi-même. Tu es le plus dur des prétendants pour les serviteurs d'Odysseus, et surtout pour moi ; mais je n'en ai nul souci, tant que la sage Pènélopéia et le divin Tèlémakhos vivront dans leurs demeures.",[],pre-added,['user:mfpa'],1.0,{},{},
97,e_5,s1v1,20138,"Antinoos, tu ne dis pas de bonnes paroles, bien que tu sois illustre. Quel homme peut appeler un étranger, afin qu'il vienne de loin, s'il n'est de ceux qui sont habiles, un divinateur, un médecin, un ouvrier qui taille le bois, ou un grand aoide qui charme en chantant ? Ceux-là sont illustres parmi les hommes sur la terre immense. Mais personne n'appelle un mendiant, s'il ne désire se nuire à soi-même.",[],pre-added,['user:mfpa'],1.0,{},{},
98,e_27,s1v1,20633,"mais je n'en ai nul souci, tant que la sage Pènélopéia et le divin Tèlémakhos vivront dans leurs demeures.",[],pre-added,['user:mfpa'],1.0,{},{},
99,e_14,s1v1,20755,Tèlémakhos,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
100,e_25,s1v1,20779,"Tais-toi, et ne lui réponds point tant de paroles. Antinoos a coutume de chercher querelle par des paroles injurieuses et d'exciter tous les autres.",[],pre-added,['user:mfpa'],1.0,{},{},
101,e_27,s1v1,20830,Antinoos a coutume de chercher querelle par des paroles injurieuses et d'exciter tous les autres.,[],pre-added,['user:mfpa'],1.0,{},{},
102,e_25,s1v1,21000,"Antinoos, tu prends soin de moi comme un père de son fils, toi qui ordonnes impérieusement à un étranger de sortir de ma demeure ! mais qu'un dieu n'accomplisse point cet ordre. Donne à cet homme. Je ne t'en blâmerai point. Je te l'ordonne même. Tu n'offenseras ainsi ni ma mère, ni aucun des serviteurs qui sont dans la demeure du divin Odysseus. Mais telle n'est point la pensée que tu as dans ta poitrine, et tu aimes mieux manger davantage toi-même que de donner à un autre.",[],pre-added,['user:mfpa'],1.0,{},{},
103,e_27,s1v1,21178,"Donne à cet homme. Je ne t'en blâmerai point. Je te l'ordonne même. Tu n'offenseras ainsi ni ma mère, ni aucun des serviteurs qui sont dans la demeure du divin Odysseus",[],pre-added,['user:mfpa'],1.0,{},{},
104,e_14,s1v1,21483,Antinoos,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
105,e_25,s1v1,21510,"Tèlémakhos, agorète orgueilleux et plein de colère, qu'as-tu dit ? Si tous les prétendants lui donnaient autant que moi, il serait retenu loin de cette demeure pendant trois mois au moins.",[],pre-added,['user:mfpa'],1.0,{},{},
106,e_5,s1v1,21510,"Tèlémakhos, agorète orgueilleux et plein de colère, qu'as-tu dit ? Si tous les prétendants lui donnaient autant que moi, il serait retenu loin de cette demeure pendant trois mois au moins.",[],pre-added,['user:mfpa'],1.0,{},{},
107,e_14,s1v1,21905,Odysseus,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
108,e_25,s1v1,22017,"Donne-moi, ami, car tu ne parais pas le dernier des Akhaiens mais plutôt le premier d'entre eux, et tu es semblable à un roi. Il t'appartient de me donner plus abondamment que les autres, et je te louerai sur la terre immense. En effet, moi aussi, autrefois, j'ai habité une demeure parmi les hommes ; j'ai été riche et heureux, et j'ai souvent donné aux étrangers, quels qu'ils fussent et quelle que fût leur misère. Je possédais de nombreux serviteurs et tout ce qui fait vivre heureux et fait dire qu'on est riche ; mais Zeus Kroniôn a tout détruit, car telle a été sa volonté. Il m'envoya avec des pirates vagabonds dans l'Aigyptiè lointaine, afin que j'y périsse. Le cinquième jour j'arrêtai mes nefs à deux rangs d'avirons dans le fleuve Aigyptos. Alors j'ordonnai à mes chers compagnons de rester auprès des nefs pour les garder, et j'envoyai des éclaireurs pour aller à la découverte. Mais ceux-ci, égarés par leur audace et confiants dans leurs forces, dévastèrent aussitôt les beaux champs des hommes Aigyptiens, entraînant les femmes et les petits enfants et tuant les hommes. Et aussitôt le tumulte arriva jusqu'à la ville, et les habitants, entendant ces clameurs, accoururent au lever d'Éôs, et toute la plaine se remplit de piétons et de cavaliers et de l'éclat de l'airain. Et le foudroyant Zeus mit mes compagnons en fuite, et aucun d'eux ne soutint l'attaque, et la mort les environna de toutes parts. Là, un grand nombre des nôtres fut tué par l'airain aigu, et les autres furent emmenés vivants pour être esclaves. Et les Aigyptiens me donnèrent à Dmètôrlaside, qui commandait à Kypros, et il m'y emmena, et de là je suis venu ici, après avoir beaucoup souffert.",[],pre-added,['user:mfpa'],1.0,{},{},
109,e_27,s1v1,22017,"Donne-moi, ami, car tu ne parais pas le dernier des Akhaiens mais plutôt le premier d'entre eux, et tu es semblable à un roi. Il t'appartient de me donner plus abondamment que les autres, et je te louerai sur la terre immense. En effet, moi aussi, autrefois, j'ai habité une demeure parmi les hommes ; j'ai été riche et heureux, et j'ai souvent donné aux étrangers, quels qu'ils fussent et quelle que fût leur misère. Je possédais de nombreux serviteurs et tout ce qui fait vivre heureux et fait dire qu'on est riche ; mais Zeus Kroniôn a tout détruit, car telle a été sa volonté. Il m'envoya avec des pirates vagabonds dans l'Aigyptiè lointaine, afin que j'y périsse",[],pre-added,['user:mfpa'],1.0,{},{},
110,e_6,s1v1,22686,"Le cinquième jour j'arrêtai mes nefs à deux rangs d'avirons dans le fleuve Aigyptos. Alors j'ordonnai à mes chers compagnons de rester auprès des nefs pour les garder, et j'envoyai des éclaireurs pour aller à la découverte. Mais ceux-ci, égarés par leur audace et confiants dans leurs forces, dévastèrent aussitôt les beaux champs des hommes Aigyptiens, entraînant les femmes et les petits enfants et tuant les hommes. Et aussitôt le tumulte arriva jusqu'à la ville, et les habitants, entendant ces clameurs, accoururent au lever d'Éôs, et toute la plaine se remplit de piétons et de cavaliers et de l'éclat de l'airain. Et le foudroyant Zeus mit mes compagnons en fuite, et aucun d'eux ne soutint l'attaque, et la mort les environna de toutes parts. Là, un grand nombre des nôtres fut tué par l'airain aigu, et les autres furent emmenés vivants pour être esclaves. Et les Aigyptiens me donnèrent à Dmètôrlaside, qui commandait à Kypros, et il m'y emmena, et de là je suis venu ici, après avoir beaucoup souffert.",[],pre-added,['user:mfpa'],1.0,{},{},
111,e_14,s1v1,23704,Antinoos,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
112,e_25,s1v1,23731,"Quel dieu a conduit ici cette peste, cette calamité des repas ? Tiens-toi au milieu de la salle, loin de ma table, si tu ne veux voir bientôt une Aigyptiè et une Kypros amères, aussi sûrement que tu es un audacieux et impudent mendiant. Tu t'arrêtes devant chacun, et ils te donnent inconsidérément, rien ne les empêchant de donner ce qui ne leur appartient pas, car ils ont tout en abondance.",[],pre-added,['user:mfpa'],1.0,{},{},
113,e_7,s1v1,23731,"Quel dieu a conduit ici cette peste, cette calamité des repas ? Tiens-toi au milieu de la salle, loin de ma table, si tu ne veux voir bientôt une Aigyptiè et une Kypros amères, aussi sûrement que tu es un audacieux et impudent mendiant.",[],pre-added,['user:mfpa'],1.0,{},{},
114,e_14,s1v1,24139,Odysseus,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
115,e_25,s1v1,24176,"Ô dieux ! Tu n'as pas les pensées qui conviennent à ta beauté ; et à celui qui te le demanderait dans ta propre demeure tu ne donnerais pas même du sel, toi qui, assis maintenant à une table étrangère, ne peux supporter la pensée de me donner un peu de pain, quand tout abonde ici.",[],pre-added,['user:mfpa'],1.0,{},{},
116,e_5,s1v1,24176,"Ô dieux ! Tu n'as pas les pensées qui conviennent à ta beauté ; et à celui qui te le demanderait dans ta propre demeure tu ne donnerais pas même du sel, toi qui, assis maintenant à une table étrangère, ne peux supporter la pensée de me donner un peu de pain, quand tout abonde ici",[],pre-added,['user:mfpa'],1.0,{},{},
117,e_14,s1v1,24479,Antinoos,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
118,e_25,s1v1,24597,"Je ne pense pas que tu sortes sain et sauf de cette demeure, puisque tu as prononcé cet outrage.",[],pre-added,['user:mfpa'],1.0,{},{},
119,e_7,s1v1,24597,"Je ne pense pas que tu sortes sain et sauf de cette demeure, puisque tu as prononcé cet outrage",[],pre-added,['user:mfpa'],1.0,{},{},
120,e_14,s1v1,24805,Odysseus,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
121,e_25,s1v1,25051,"Écoutez-moi, prétendants de l'illustre reine, afin que je dise ce que mon coeur m'ordonne dans ma poitrine. Il n'y a ni douleur, ni honte, quand un homme est frappé, combattant pour ses biens, soit des boeufs, soit de grasses brebis ; mais Antinoos m'a frappé parce que mon ventre est rongé par la faim cruelle qui cause tant de maux aux hommes. Donc, s'il est des dieux et des Érinnyes pour les mendiants, Antinoos, avant ses noces, rencontrera la mort.",[],pre-added,['user:mfpa'],1.0,{},{},
122,e_7,s1v1,25051,"Écoutez-moi, prétendants de l'illustre reine,",[],pre-added,['user:mfpa'],1.0,{},{},
123,e_27,s1v1,25159,"Il n'y a ni douleur, ni honte, quand un homme est frappé, combattant pour ses biens, soit des boeufs, soit de grasses brebis ; mais Antinoos m'a frappé parce que mon ventre est rongé par la faim cruelle qui cause tant de maux aux hommes",[],pre-added,['user:mfpa'],1.0,{},{},
124,e_14,s1v1,25511,Antinoos,[],pre-added,['user:mfpa'],1.0,{},{},"s1v1|e_14|58,67"
